kickoff_hkt,hours_since_kickoff,league,home,away,unsettled_markets,stages_missing_hdc,stages_missing_hil,hdc_line,hil_line,fixture
2026-08-12 01:30,491.0,球会友谊,尤尼恩斯塔斯,CD科瑞亚,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3061036
2026-08-12 01:30,491.0,欧协联,索非亚1948中央陆军(中),帕纳辛纳科斯,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,2.5,3049800
2026-08-12 01:30,491.0,欧冠杯,奈梅亨,奥林匹亚科斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3049294
2026-08-12 01:30,491.0,南非超,TS银河,马梅洛迪日落,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,2.25,3041144
2026-08-12 01:30,491.0,南非超,贝联,斯泰伦博斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,1.75,3041143
2026-08-12 01:30,491.0,南非超,马鲁莫加兰斯,克鲁格联,"HDC,HIL","T-30,T-5","T-30,T-5",0,1.75,3041142
2026-08-12 01:30,491.0,南非超,茨普帕,理查兹湾FC,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,1.75,3041141
2026-08-12 02:00,490.5,球会友谊,祖维艾斯潘诺,英特城,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,2.5,3061080
2026-08-12 02:00,490.5,阿后备,沙士菲后备队,甘拿斯亚门多萨后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.5,3057922
2026-08-12 02:00,490.5,阿后备,萨尔米安杜后备队,圣塔菲联后备队,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.0,3057906
2026-08-12 02:00,490.5,阿后备,竞技俱乐部后备队,图库曼体育会后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3057905
2026-08-12 02:00,490.5,阿后备,利斯特雷后备队,飓风后备队,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.0,3057904
2026-08-12 02:00,490.5,阿后备,科隆竞技后备队,纽维尔后备队,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.0,3057903
2026-08-12 02:00,490.5,欧冠杯,贝尔格莱德红星,贝尔谢巴夏普尔,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,3.25,3049298
2026-08-12 02:15,490.25,欧冠杯,布拉迪斯拉发,米亚尔比,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3049302
2026-08-12 02:15,490.25,欧冠杯,采列,阿拉特亚美尼亚,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.0,3049297
2026-08-12 02:30,490.0,欧冠杯,格拉茨风暴,费内巴切,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,3.0,3049303
2026-08-12 02:45,489.75,英足总杯,莫斯莱,西斯顿,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3060967
2026-08-12 02:45,489.75,苏挑杯,艾比安斯特宁,科夫流浪者,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.75,3036303
2026-08-12 02:45,489.75,苏挑杯,南部女王,坎伯诺尔德,"HDC,HIL","T-30,T-5","T-30,T-5",-2.0,3.5,3036302
2026-08-12 02:45,489.75,苏挑杯,蒙特罗斯,弗雷泽堡,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.25,3036301
2026-08-12 02:45,489.75,苏挑杯,凯尔蒂赫斯,马瑟韦尔U21,"HDC,HIL","T-30,T-5","T-30,T-5",-2.0,3.0,3036300
2026-08-12 02:45,489.75,苏挑杯,加拉费瑞登,格拉斯哥流浪U21,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,3.75,3036299
2026-08-12 02:45,489.75,苏挑杯,福马亭,登地U21,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,3036298
2026-08-12 02:45,489.75,苏挑杯,科化体育会,阿伯丁U21,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.0,3036297
2026-08-12 02:45,489.75,苏挑杯,埃尔金城,罗斯郡,"HDC,HIL","T-30,T-5","T-30,T-5",1.25,3.0,3036296
2026-08-12 02:45,489.75,苏挑杯,爱丁堡,考登比亚,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.25,3036295
2026-08-12 02:45,489.75,苏挑杯,东基尔布莱德,基马诺克U21,"HDC,HIL","T-30,T-5","T-30,T-5",-2.25,3.75,3036294
2026-08-12 02:45,489.75,苏挑杯,东法夫郡,斯巴顿斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,3036293
2026-08-12 02:45,489.75,苏挑杯,邓巴顿,艾尔德里联,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,3.0,3036292
2026-08-12 02:45,489.75,苏挑杯,克莱德班克,喜百年U21,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.25,3036291
2026-08-12 02:45,489.75,苏挑杯,加迪,圣米伦U21,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.0,3036290
2026-08-12 02:45,489.75,苏挑杯,科莱池那库丁,登地联后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.75,3036289
2026-08-12 02:45,489.75,苏挑杯,保尼玫瑰,安南竞技,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.25,3036288
2026-08-12 02:45,489.75,苏挑杯,贝维克,哈茨后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.5,3036287
2026-08-12 02:45,489.75,苏挑杯,迪伊银行,彼得黑德,"HDC,HIL","T-30,T-5","T-30,T-5",1.25,2.75,3036286
2026-08-12 02:45,489.75,苏挑杯,艾洛亚,斯青威尔,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.75,3036285
2026-08-12 03:00,489.5,欧冠杯,里昂,布拉格斯巴达,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.25,3049296
2026-08-12 03:30,489.0,巴拉杯,独立FBC,艾美利亚诺体育,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,2.75,3061711
2026-08-12 04:30,488.0,哥伦乙秋,皇家桑坦德,巴瑞库拉,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3012148
2026-08-12 06:00,486.5,阿后备,河床后备队,戈多伊克鲁斯后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.0,3057907
2026-08-12 06:00,486.5,南美杯,博卡青年,雷科莱塔,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,3.0,3049623
2026-08-12 06:00,486.5,解放者杯,弗鲁米嫩塞,门多萨独立,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.0,2991822
2026-08-12 06:30,486.0,乌拉乙,拉科鲁尼亚科洛尼亚,拉科蒂沃,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3061026
2026-08-12 06:30,486.0,巴西乙,奥瓦,雷加塔斯巴西,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,2940106
2026-08-12 06:45,485.75,哥伦乙秋,卡达根拿,波哥塔,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.5,3012147
2026-08-12 07:00,485.5,加拿冠,渥太华竞技,魁北克苏普拉,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,3018269
2026-08-12 07:00,485.5,哥伦乙秋,帕特里奥坦斯,奥尔索马尔索,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3012145
2026-08-12 07:00,485.5,智利乙,蒙特港,西班牙联合,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,2926277
2026-08-12 07:30,485.0,中北美杯,哥伦布机员,美洲狮,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.0,2961752
2026-08-12 07:30,485.0,中北美杯,夏洛特FC,帕丘卡,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,2961751
2026-08-12 08:00,484.5,中美俱杯,阿马多尔广场,夏拉祖,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,2999325
2026-08-12 08:00,484.5,阿甲,塔勒瑞斯,拉努斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,1.75,2962560
2026-08-12 08:00,484.5,中北美杯,辛辛那提,阿特拉斯,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.25,2961753
2026-08-12 08:30,484.0,南美杯,玻利瓦尔,圣保罗,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3049621
2026-08-12 08:30,484.0,中北美杯,明尼苏达联,亚特兰特,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,3029330
2026-08-12 08:30,484.0,解放者杯,托利马体育,山谷独立,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,2991823
2026-08-12 08:30,484.0,解放者杯,拉普拉塔大学生,智利天主大学,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.0,2991820
2026-08-12 08:45,483.75,哥伦乙秋,卡利博卡青年,马达莱纳联,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.0,3012150
2026-08-12 09:30,483.0,中北美杯,皇家盐湖城,华雷斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.0,2961755
2026-08-12 10:00,482.5,中美俱杯,萨普里萨,拉科鲁尼亚米斯科,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,2.75,2999346
2026-08-12 10:00,482.5,中美俱杯,埃斯特利,FC阿里安沙,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,2999336
2026-08-12 10:00,482.5,中北美杯,老虎大学,温哥华白浪,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.0,2961756
2026-08-12 15:30,477.0,球会友谊,华伦西亚女足,利云特UD女足,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3061038
2026-08-12 16:00,476.5,球会友谊,艾科坎,瑞欧马加达宏达,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3061037
2026-08-12 16:00,476.5,罗杯,波佩什蒂莱奥代尼,CS布加勒斯特迪纳摩,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,3058145
2026-08-12 16:00,476.5,球会友谊,卡塔赫纳,奥瑞韦拉,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,3058114
2026-08-12 16:30,476.0,球会友谊,塞维利亚体育会,梅里达AD,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.25,3058115
2026-08-12 16:30,476.0,捷U19,辛宁U19,奥林莫斯U19,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,3008850
2026-08-12 17:30,475.0,加尔联,加尔各答联合队,加尔各答警察,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,3062400
2026-08-12 17:30,475.0,澳昆女超,昆士兰狮女足,黄金海岸联女足,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.25,3062356
2026-08-12 17:30,475.0,球会友谊,博干蒂罗斯,卢高,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.0,3062161
2026-08-12 17:30,475.0,澳足总,莱卡特老虎,悉尼联盟,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,3049631
2026-08-12 17:30,475.0,澳足总,布伦瑞克祖云达斯,普雷斯顿莱恩,"HDC,HIL","T-30,T-5","T-30,T-5",1.25,2.75,3049630
2026-08-12 17:45,474.75,澳足总,北鹰阳光,黑德堡,"HDC,HIL","T-30,T-5","T-30,T-5",1.5,3.0,3049634
2026-08-12 18:00,474.5,捷U19,帕尔杜比斯U19,塔比历斯U19,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.25,3008868
2026-08-12 18:00,474.5,澳威北超,查尔斯顿市布鲁斯,埃奇沃斯伊格斯,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,3.25,2944116
2026-08-12 18:00,474.5,澳威北超,卡帕FC,梅特兰,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,3.5,2944104
2026-08-12 18:30,474.0,澳昆甲3,卡利拿,红崖,"HDC,HIL","T-30,T-5","T-30,T-5",-2.75,4.5,2955518
2026-08-12 19:00,473.5,澳威北超,韦斯顿劳动熊,亚登斯顿,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.0,2944118
2026-08-12 20:00,472.5,阿青联,玛伦U20,洛斯安第斯U20,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,3062417
2026-08-12 21:00,471.5,阿后备,意杜萨高后备队,维拉多尔米尼后备队,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.5,3062346
2026-08-12 21:00,471.5,挪威U19,布兰U19,瓦勒伦加U19,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,4.25,3058066
2026-08-12 21:30,471.0,亚冠联2,东孟加拉,阿拉比科威特,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.75,3058232
2026-08-12 22:00,470.5,阿后备,萨兰迪兵工厂后备队,皇家皮拉尔后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3062413
2026-08-12 22:00,470.5,丹麦U19,宁比U19,哥本哈根U19,"HDC,HIL","T-30,T-5","T-30,T-5",1.5,3.75,3058617
2026-08-12 22:30,470.0,罗杯,图纳里,林达伯史特范斯提,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,3058151
2026-08-12 22:30,470.0,罗杯,AFC布加勒斯特,梅塔洛格布斯,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,3.0,3058146
2026-08-12 22:30,470.0,罗杯,科罗纳布拉索夫,奥林匹克扎尔内斯蒂,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.0,3058137
2026-08-12 22:30,470.0,阿根业余锦,门多萨,布拉瓦海岸,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,1.75,3058099
2026-08-12 23:00,469.5,阿后备,阿梅尼奥后备队,卡米尼罗斯后备队,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.5,3062414
2026-08-12 23:00,469.5,智利女甲,康塞普森女足,华奇巴托女足,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3058065
2026-08-12 23:00,469.5,智利女甲,帕莱斯蒂诺女足,艾斯潘诺拉女足,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3058063
2026-08-12 23:00,469.5,捷克杯,FK霍尼红冰,治鲁迪,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.25,3058028
2026-08-12 23:00,469.5,捷克杯,毕那索,塔波斯科,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,3.0,3058020
2026-08-12 23:30,469.0,阿后备,阿卡苏索后备队,卡塞罗斯学生队后备队,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.0,3062418
2026-08-12 23:30,469.0,球会友谊,雷奥亚,格尼卡,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3062339
2026-08-12 23:30,469.0,球会友谊,维洛斯NFC,奥林比亚高斯B队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,3062338
2026-08-12 23:30,469.0,球会友谊,塔乌,彭特德拉,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3062177
2026-08-12 23:30,469.0,球会友谊,托尔德西利亚斯,皇家阿维拉,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3062172
2026-08-13 00:00,468.5,阿后备,布朗安德奎后备队,意大利亚诺后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3062415
2026-08-13 00:00,468.5,球会友谊,阿特罗米托斯,莱瓦贾科斯,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3062347
2026-08-13 00:00,468.5,球会友谊,萨拉米斯,阿诺索西斯,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.5,3062165
2026-08-13 00:00,468.5,球会友谊,威尔伯特,门兴格拉德巴赫,"HDC,HIL","T-30,T-5","T-30,T-5",4.75,5.5,3061043
2026-08-13 00:00,468.5,球会友谊,柏迪亚,戈扎诺,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,3061034
2026-08-13 00:00,468.5,球会友谊,华伦西亚梅斯塔拉,特鲁埃尔,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,2.75,3058111
2026-08-13 00:00,468.5,智利女甲,伊库伊奎女足,智利大学女足,"HDC,HIL","T-30,T-5","T-30,T-5",1.25,3.0,3058062
2026-08-13 00:00,468.5,智利女甲,科金博女足,马加拉内斯女足,"HDC,HIL","T-30,T-5","T-30,T-5",-2.25,3.75,3058061
2026-08-13 00:00,468.5,芬女超冠,吉尼斯坦女足,赫尔辛基女足,"HDC,HIL","T-30,T-5","T-30,T-5",2.75,4.0,3055876
2026-08-13 00:00,468.5,欧协联,GKS卡托威斯,特拉维夫夏普尔,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3049798
2026-08-13 00:00,468.5,欧协联,维也纳快速,派德,"HDC,HIL","T-30,T-5","T-30,T-5",-2.25,3.5,3049787
2026-08-13 00:00,468.5,欧协联,哥本哈根,德布勒森尼,"HDC,HIL","T-30,T-5","T-30,T-5",-2.0,3.25,3049784
2026-08-13 00:00,468.5,德地区北,SV不莱梅,凤凰吕贝克,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,3.0,3043317
2026-08-13 00:15,468.25,球会友谊,纽卡斯尔联,埃弗顿,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,3058606
2026-08-13 00:30,468.0,球会友谊,FSV法兰克福,法兰克福,"HDC,HIL","T-30,T-5","T-30,T-5",2.5,4.25,3061045
2026-08-13 00:30,468.0,球会友谊,特里波利斯,AEK拉纳卡,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3058129
2026-08-13 00:30,468.0,球会友谊,希叶扎,亚古拉斯,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,2.75,3058128
2026-08-13 01:00,467.5,球会友谊,西班牙人B队,CE欧罗巴,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3062167
2026-08-13 01:00,467.5,球会友谊,皇家联邦,奥萨苏纳B队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3062164
2026-08-13 01:00,467.5,球会友谊,巴拉卡度,毕尔巴鄂竞技B队,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,3.25,3062160
2026-08-13 01:00,467.5,巴拉杯,瑟提姆比勒,圣罗伦素体育会,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,2.5,3061712
2026-08-13 01:00,467.5,女非国杯,阿尔及利亚女足,马拉维女足,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3061082
2026-08-13 01:00,467.5,罗杯,CSM塔尔古久,拉米库瓦尔塞,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,3.5,3058138
2026-08-13 01:00,467.5,阿后备,罗沙里奥中央后备队,班菲尔德后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3058122
2026-08-13 01:00,467.5,球会友谊,西班牙人女足,CE欧罗巴女足,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,2.75,3058113
2026-08-13 01:00,467.5,球会友谊,巴塞罗那女足,蒙彼利埃女足,"HDC,HIL","T-30,T-5","T-30,T-5",-3.0,4.25,3058112
2026-08-13 01:00,467.5,德地区北,诺德施泰特,艾默当踢球者,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,4.0,3043322
2026-08-13 01:00,467.5,德地区北,左登,圣保利业余队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.5,3043321
2026-08-13 01:00,467.5,希超杯,AEK雅典,OFI克里特,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.5,3013072
2026-08-13 01:30,467.0,德地区北,德罗特尔森,汉诺威业余队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.25,3043323
2026-08-13 01:30,467.0,南非超,米尔福德,西维勒,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.0,3041148
2026-08-13 01:30,467.0,南非超,恺撒酋长,瑟库库内联,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.0,3041147
2026-08-13 01:30,467.0,南非超,德班城,金箭,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.0,3041146
2026-08-13 01:30,467.0,南非超,阿玛祖鲁,奥兰多海盗,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,2.0,3041145
2026-08-13 02:00,466.5,阿后备,阿马格罗后备队,米德兰后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3062419
2026-08-13 02:00,466.5,球会友谊,帕尼奥尼奥斯,卡拉玛达,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.5,3062349
2026-08-13 02:00,466.5,阿后备,圣胡安圣马丁后备队,小保加后备队,"HDC,HIL","T-30,T-5","T-30,T-5",2.5,3.25,3058127
2026-08-13 02:00,466.5,阿后备,拉鲁斯后备队,防卫者后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.75,3058126
2026-08-13 02:00,466.5,阿后备,科尔多瓦学院后备队,艾度思维后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3058125
2026-08-13 02:00,466.5,阿后备,拉普拉塔大学生后备队,拉斐拉竞技后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,2.5,3058124
2026-08-13 02:00,466.5,阿后备,贝尔格拉诺后备队,里奥夸尔托后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3058123
2026-08-13 02:00,466.5,球会友谊,皇家马德里女足,托特纳姆热刺女足,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.0,3058120
2026-08-13 02:30,466.0,北爱女超,斯特拉班竞技女足,米德尤尼斯特尔女足,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,4.0,3062427
2026-08-13 02:30,466.0,球会友谊,托马雷斯,卡迪斯B队,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3062192
2026-08-13 02:30,466.0,球会友谊,曼彻斯特联,利兹联,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.0,3058605
2026-08-13 02:30,466.0,球会友谊,阿森纳,科莫,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.25,3058603
2026-08-13 02:30,466.0,阿根业余锦,贝尔格拉诺防卫队(VR),道格拉斯海格,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3058095
2026-08-13 02:45,465.75,球会友谊,诺丁汉森林,勒沃库森,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,3058607
2026-08-13 02:45,465.75,苏挑杯,哈密尔顿,凯尔特人B队,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.5,3036304
2026-08-13 03:00,465.5,北爱女超,巴利米纳明星队女足,锡昂斯维富特斯女足,"HDC,HIL","T-30,T-5","T-30,T-5",2.75,4.0,3062428
2026-08-13 03:00,465.5,北爱后备,克鲁萨德后备队,格伦托兰后备队,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,3.75,3062388
2026-08-13 03:00,465.5,北爱后备,林菲尔德后备队,巴利米纳后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,4.0,3062323
2026-08-13 03:00,465.5,球会友谊,马拉加,富勒姆,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.5,3058608
2026-08-13 03:00,465.5,球会友谊,拉科鲁尼亚,皇家马德里,"HDC,HIL","T-30,T-5","T-30,T-5",1.5,3.25,3058604
2026-08-13 03:00,465.5,球会友谊,罗卡竞技,穆尔西亚,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3058130
2026-08-13 03:00,465.5,球会友谊,那不勒斯,阿里斯,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,2.75,3058121
2026-08-13 03:00,465.5,葡U23,埃斯托里尔U23,吉维森特U23,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3056240
2026-08-13 03:00,465.5,欧超杯,巴黎圣日耳曼(中),阿斯顿维拉,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.0,2992796
2026-08-13 03:00,465.5,智利乙,马加拉内斯,科布雷洛,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.75,2926278
2026-08-13 03:15,465.25,冰女超,图罗杜尔女足,瓦路尔女足,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,2924726
2026-08-13 03:15,465.25,冰女超,弗拉姆女足,哈夫纳夫约杜尔女足,"HDC,HIL","T-30,T-5","T-30,T-5",2.25,4.25,2924725
2026-08-13 03:15,465.25,冰女超,贝雷达比历克女足,尼哈德维克格连戴域克女足,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,4.0,2924724
2026-08-13 03:30,465.0,巴拉杯,伊特洛体育会,亚松森瓜拉尼,"HDC,HIL","T-30,T-5","T-30,T-5",1.5,2.5,3061713
2026-08-13 04:00,464.5,女非国杯,摩洛哥女足,喀麦隆女足,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.0,3061083
2026-08-13 05:00,463.5,危地乙,阿库阿帕,萨雅切,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3062344
2026-08-13 05:00,463.5,危地乙,弗拉贾内斯,AFF危地马拉,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,2.5,3062341
2026-08-13 06:00,462.5,南美杯,布拉干蒂诺RB,米内罗竞技,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3049620
2026-08-13 06:00,462.5,南美杯,泰格雷,图尔克,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,1.75,3049508
2026-08-13 06:00,462.5,解放者杯,普拉腾斯,科金博,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,1.75,2991821
2026-08-13 06:00,462.5,解放者杯,帕尔梅拉斯,波特诺山丘,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,2.25,2991818
2026-08-13 06:00,462.5,智利乙,雷科莱塔体育,塔尔卡流浪者,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,2926279
2026-08-13 06:15,462.25,阿根廷杯,图库曼竞技,阿根廷独立,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.0,2999687
2026-08-13 06:30,462.0,阿根业余锦,奥林匹奥,维拉米切,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,1.75,3058103
2026-08-13 07:00,461.5,美甲杯,坦帕湾,路易斯维尔FC,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,3058083
2026-08-13 07:00,461.5,美甲杯,夏洛特独立,哈特福德竞技,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.75,3058082
2026-08-13 07:30,461.0,中北美杯,奥兰多城,圣路易斯竞技,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.25,2961760
2026-08-13 07:30,461.0,中北美杯,迈阿密国际,莱昂,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,2961757
2026-08-13 08:00,460.5,阿根业余锦,阿特纳斯体育,金伯利马德普拉塔,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,1.5,3058093
2026-08-13 08:00,460.5,中北美杯,蒙特雷(中),纳什威尔SC,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.0,2961759
2026-08-13 08:00,460.5,美甲,前锋麦迪逊足球俱乐部,格林维勒凯旋,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,2955318
2026-08-13 08:15,460.25,阿根业余锦,圣马丁门多萨,索尔德马约,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3058105
2026-08-13 08:30,460.0,美甲杯,圣安东尼奥,迈阿密FC,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.75,3058244
